"study_duration","finished","consent","abortion_att_binary","abortion_att_pre_1","abortion_att_pre_2","abortion_att_pre_3","abortion_certain","abortion_imp","vaccine_att_binary","vaccine_att_pre_1","vaccine_att_pre_2","vaccine_att_pre_3","vaccine_certain","vaccine_imp","uh_att_binary","uh_att_pre_1","uh_att_pre_2","uh_att_pre_3","uh_certain","uh_imp","firearm_att_binary","firearm_att_pre_1","firearm_att_pre_2","firearm_att_pre_3","firearm_certain","firearm_imp","abortion_init_resp","abortion_att_post_1","abortion_att_post_2","abortion_att_post_3","perc_ai_strength","perc_ai_bias","vaccine_init_resp","vaccine_att_post_1","vaccine_att_post_2","vaccine_att_post_3","uh_init_resp","uh_att_post_1","uh_att_post_2","uh_att_post_3","firearm_init_resp","firearm_att_post_1","firearm_att_post_2","firearm_att_post_3","perc_useful","perc_satisfaction","ai_disable","abortion_final_resp","vaccine_final_resp","uh_final_resp","firearm_final_resp","age","gender","education","race","partisanship","abortion_pro_1_clicked","vaccine_pro_1_clicked","unihealthcare_pro_1_clicked","gun_pro_1_clicked","abortion_pro_2_clicked","abortion_pro_3_clicked","abortion_pro_4_clicked","abortion_pro_5_clicked","abortion_con_2_clicked","abortion_con_1_clicked","abortion_con_3_clicked","abortion_con_4_clicked","abortion_con_5_clicked","vaccine_pro_2_clicked","vaccine_pro_3_clicked","vaccine_pro_4_clicked","vaccine_pro_5_clicked","vaccine_con_2_clicked","vaccine_con_3_clicked","vaccine_con_4_clicked","vaccine_con_5_clicked","unihealthcare_pro_5_clicked","unihealthcare_pro_2_clicked","unihealthcare_pro_3_clicked","unihealthcare_pro_4_clicked","unihealthcare_con_2_clicked","unihealthcare_con_3_clicked","unihealthcare_con_4_clicked","unihealthcare_con_5_clicked","gun_pro_2_clicked","gun_pro_3_clicked","gun_pro_4_clicked","gun_pro_5_clicked","gun_con_2_clicked","gun_con_3_clicked","gun_con_4_clicked","gun_con_5_clicked","vaccine_con_1_clicked","unihealthcare_con_1_clicked","gun_con_1_clicked","abortion_pro_First.Click","abortion_pro_Last.Click","abortion_anti_First.Click","abortion_anti_Last.Click","abortion_control_First.Click","abortion_control_Last.Click","vaccine_pro_First.Click","vaccine_pro_Last.Click","vaccine_con_First.Click","vaccine_con_Last.Click","vaccine_control_First.Click","vaccine_control_Last.Click","uh_pro_First.Click","uh_pro_Last.Click","uh_con_First.Click","uh_con_Last.Click","uh_control_First.Click","uh_control_Last.Click","firearm_pro_First.Click","firearm_pro_Last.Click","firearm_con_First.Click","firearm_con_Last.Click","firearm_control_First.Click","firearm_control_Last.Click","study_condition","abortion_att_pre","vaccine_att_pre","uh_att_pre","firearm_att_pre","abortion_att_post","vaccine_att_post","uh_att_post","firearm_att_post","treatment_condition","topic","abortion_pro_clicks","abortion_con_clicks","vaccine_pro_clicks","vaccine_con_clicks","uh_pro_clicks","uh_con_clicks","firearm_pro_clicks","firearm_con_clicks","total_clicks","ac_links","aic_links","attitude_strength","partisanship_strength","attitude_polarization","attitude_post","first_click","last_click"
1027,1,1,1,5,4,4,4,2,1,6,5,5,5,5,1,5,6,5,5,4,1,4,6,5,6,4,"",NA,NA,NA,NA,NA,"The elimination of polio and smallpox was dependent upon vaccination so I believe the public benefit of vaccination supersedes the privacy rights of an individual.",6,5,5,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Vaccination is part of the duty a citizen has to serve their country.  Vaccination saves millions of dollars while protecting societies most vulnerable citizens.  The elimination of Polio, Smallpox and similar diseases serves the public's best interest.  Reducing diphtheria, mumps, rubella and measles saves unnecessary deaths while saving millions of health care dollars that are better spent on other health care measures.  The morally correct thing is to get vaccinated and aid the common good.","","",70,1,6,"1",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.879,150.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",4.33333333333333,5.33333333333333,5.33333333333333,5,NA,5.33333333333333,NA,NA,"Control","Vaccine Mandates",0,0,3,0,0,0,0,0,3,3,0,5,2,0,5.33333333333333,18.879,150.52
1036,1,1,2,1,1,3,6,6,2,4,6,1,6,2,1,6,6,6,6,6,1,1,1,4,6,2,"",NA,NA,NA,4,4,"No. I don't believe there should be mandates because it infringes on our rights. I should be able to say if I want medicine in my body.",4,6,1,"",NA,NA,NA,"",NA,NA,NA,3,2,1,"","I don't believe that there should be vaccine mandates. It infringes on our freedom and gives the government the ability to tell us what medicine we must put in our bodies. Further, being vaccinated goes against certain religions, so the government would be going against people's beliefs. Some people also have health issues that make it impossible to be vaccinated and, if there are vaccine mandates, this forces people to tell others about their health issues, violating privacy. It is for these reasons that I don't believe vaccines should be mandated. ","","",38,2,6,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_pro",1.66666666666667,3.66666666666667,6,2,NA,3.66666666666667,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,0,0,0,0,0,0,0,0,0,4,2,0,3.33333333333333,0,0
651,1,1,1,6,6,6,4,4,1,3,4,3,1,2,1,6,6,1,4,5,1,1,1,4,2,4,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"Yes, I think they should so people have the help they need.",6,6,1,"",NA,NA,NA,NA,NA,NA,"","","I think for the safety/assurance that something like health care needs it seems like it would be easier to control those aspects as a public system. I think everyone should have free health care as a minimum. To me it is/would be horrible knowing people have injuries and have to suffer but have no way to afford care.","",36,1,3,"1",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.046,179.501,NA,NA,NA,NA,NA,NA,"uh_control",6,3.33333333333333,4.33333333333333,2,NA,NA,4.33333333333333,NA,"Control","Universal Healthcare",0,0,0,0,3,0,0,0,3,3,0,4.5,0,0,4.33333333333333,16.046,179.501
621,1,1,2,1,1,1,6,6,1,4,5,5,5,6,2,2,3,2,6,6,2,1,1,1,6,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"No, the United States should not have stricter regulation of firearms.",1,1,1,NA,NA,NA,"","","","We need more enforcement of laws against criminals and criminal activity. Extra restrictions against guns end up hurting law abiding citizens and do not restrict access of guns to criminals since criminals do not follow the law. The Second Amendment gives all law abiding citizens the right to gun ownership, and efforts by the KKK to restrict black people from having gun ownership rights show us the risk of limiting the American citizen's right to firearms.",45,1,5,"4",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.954,176.876,"firearm_control",1,4.66666666666667,2.33333333333333,1,NA,NA,NA,1,"Control","Firearm Regulations",0,0,0,0,0,0,0,4,4,4,0,6,3,0,6,15.954,176.876
901,1,1,1,5,5,6,5,3,1,6,6,6,6,6,1,6,6,6,6,6,1,1,4,4,6,5,"abortion should absolutely be legal as it should be something that is decided upon by a woman and her doctor",5,5,6,5,5,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,6,5,2,"Abortion should be legal in any case regardless of what one's ""moral"" feelings are upon the subject. It is something that should be between a woman and her doctor, period. Whatever a woman's reasons for having an abortion are her own, and often a difficult decision. If we truly want to reduce the number of abortions, then we should greatly increase people's access to methods for safer sex","","","",49,1,3,"1",2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,25.701,138.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",5.33333333333333,6,6,3,5.33333333333333,NA,NA,NA,"AIC_AI_Summary","Abortion",3,2,0,0,0,0,0,0,5,3,2,4,2,0,5.33333333333333,25.701,138.348
725,1,1,1,6,6,6,6,4,1,6,6,6,5,5,1,6,6,6,6,6,1,2,4,5,5,4,"",NA,NA,NA,4,3,"Vaccine mandates absolutely should be allowed in the United States, as it would help promote and protect the overall health of the entire country. ",6,6,6,"",NA,NA,NA,"",NA,NA,NA,2,3,1,"","Vaccine mandates absolutely should be allowed in the United States. Vaccines overall protect life; they protect our health and keep us healthy. It reduces overall medical costs throughout the nation if the vast majority of us are vaccinated appropriately, because people are less likely to get sick and find themselves requiring healthcare services. Consider things like Small Pox -- this disease is incredibly deadly and is, essentially eradicated. Polio is heading in the same direction thanks to vaccines. Vaccines are so effective that collectively as a society, we've forgotten how dangerous measles and mumps can be for our children, if they were to get it. I think it only makes sense to have a vaccine mandate in place. ","","",37,3,5,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,25.326,122.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_pro",6,6,6,3.66666666666667,NA,6,NA,NA,"AC_AI_Summary","Vaccine Mandates",0,0,2,0,0,0,0,0,2,2,0,5,3,0,6,25.326,122.196
566,1,1,1,5,5,5,5,4,1,5,5,5,4,4,1,6,6,5,6,5,1,4,6,6,5,4,"Yes, abortion is healthcare for women and should be legal throughout the US.",5,5,5,4,2,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,4,4,2,"I believe abortion should be legal in the US for the health of women, for their economic security, for their safety, and because no one should be forced to give birth. Women with non-viable pregnancies or pregnancies that threaten their own health and wellbeing deserve this access. Although, I might agree with some late-term restrictions, I think that in all other cases it should be an option decided by the woman and her doctor.","","","",54,1,5,"1",1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1.882,176.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",5,5,5.66666666666667,5.33333333333333,5,NA,NA,NA,"AIC_AI_Summary","Abortion",2,4,0,0,0,0,0,0,6,2,4,4.5,3,0,5,1.882,176.632
568,1,1,1,4,4,6,4,5,1,6,6,6,5,5,1,6,6,5,5,5,1,6,6,6,4,4,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"Yes the US should have stricter regulation on firearms. There is too much crime happening from firearms that can be subdued if we have stricter firearm regulations.",6,6,5,NA,NA,NA,"","","","I stand with the United States having a stricter regulation on firearms, its clear that many people misuse firearms. With not enough regulations, the access to firearms is easier to obtain. Not many people are educated enough to safely handle firearms. Disputes and conflicts are leading to more gun violence because of the access to it. If we make it harder to obtain firearms, than I strongly believe the number of gun violence will go down. ",35,2,4,"4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,158.487,"firearm_control",4.66666666666667,6,5.66666666666667,6,NA,NA,NA,5.66666666666667,"Control","Firearm Regulations",0,0,0,0,0,0,3,2,5,3,2,4,2,-0.333333333333333,5.66666666666667,8.52,158.487
1230,1,1,1,6,6,6,6,5,2,3,3,2,5,5,1,6,6,6,6,6,1,4,6,6,6,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"Yes the need is over whelming to stem the flow of violence in the USA.",3,6,6,NA,NA,NA,"","","","I'am a gun owner and I live in Texas. We just had a shooting in Austin where a grandfather and his grand daughter were killed. In addition a store employee was killed. This is another example of the failure of our political leaders to listen to the voice of the electorate. In this particular shooting we come to find out that the shooter has mental health issues. This same scenario is playing out across the USA every day. What needs to be done a emergency order to stop the distribution of ammo except law enforcement. A robust set of laws on the sale and ownership of weapons. Make illegal lobbying of all kinds to stop the unnatural influence on elected officials. Finally the establishment of Mental health facilities to help people before we get to a horrible events due to access to weapons.",63,1,2,"2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.656,175.539,"firearm_control",6,2.66666666666667,6,5.33333333333333,NA,NA,NA,5,"Control","Firearm Regulations",0,0,0,0,0,0,4,0,4,4,0,6,2,-0.333333333333333,5,12.656,175.539
1118,1,1,2,1,1,1,6,6,1,6,6,6,6,6,1,3,6,6,5,5,1,6,6,6,6,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"Their should be stricter regulation of firearms so as to reduce killings and crime.",6,6,6,NA,NA,NA,"","","","Most adults who own guns claim that their primary motivation is for protection.However, the vast majority of gun deaths result from everyday arguments and altercations but not self defence. Most of the cases reported of gun violence are from romantic disputes, fights that occur from substance abuse, and money-related conflicts. This shows that ownership of guns leads to more deaths rather than protecting individuals. ",33,1,6,"2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.786,157.618,"firearm_control",1,6,5,6,NA,NA,NA,6,"Control","Firearm Regulations",0,0,0,0,0,0,2,3,5,2,3,6,1,0,6,14.786,157.618
736,1,1,1,6,6,6,6,6,1,5,5,4,4,5,1,4,6,6,3,4,1,3,3,6,3,2,"",NA,NA,NA,4,5,"",NA,NA,NA,"",NA,NA,NA,"There should be stricter laws because on the regulation of firearms because people are buying to for protection but as a way to hurt, harm and kill people unprovoked.  There should be a waiting period for everybody and although that might not fix everything it's a start. ",4,4,6,4,4,2,"","","","There are way to many shootings against people that have nothing to do with the shooter.  If the gun laws were stricter it may be a way to curtail this type of violence against people.  Also, too people men and women are the victims of domestic violence due to shootings without cause just because the other person was angry.  If the laws were stricter maybe they could see that the person trying to purchase the gun has a history of violence and won't allow the purchase of the firearm. ",54,2,4,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.741,177.461,NA,NA,NA,NA,"firearm_pro",6,4.66666666666667,5.33333333333333,4,NA,NA,NA,4.66666666666667,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,2,0,2,2,0,2.5,3,0.666666666666667,4.66666666666667,170.741,177.461
739,1,1,2,1,1,1,6,6,1,6,4,3,5,4,1,4,6,5,4,4,1,2,3,4,4,3,"",NA,NA,NA,6,5,"",NA,NA,NA,"Yes everyone should have access to helathcare.",6,6,6,"",NA,NA,NA,6,5,2,"","","Regardless of longer wait times for appointments or surgeries I still believe a universal healthcare system is ideal.  It will save many lives.  The world will be a much happier place with people living longer healthier lives.  I don't see this as something that's even negotiable. Healthcare should be the number one priority....especially preventative healthcare.","",53,2,3,"1",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.681,155.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",1,4.33333333333333,5,3,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,1,2,0,0,3,1,2,4,2,1,6,79.681,155.027
1208,1,1,1,5,5,5,5,5,1,4,5,4,5,4,1,5,5,5,5,5,1,6,6,6,6,6,"I believe women have the right to decide what happens to their body and they should have the right to decide to keep a child or remove them.",5,4,4,4,1,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,5,5,2,"Restricting access to abortion for women poses a significant threat to the lives of women  especially ones in a low income socioeconomic standing. Some medical complications such as miscarriages can be effectively managed with abortion which can save lives and prevent unnecessary health complications for women. Women ought to have the right and the legal backing to chose to keep their pregnancies or remove it especially if it threatens their lives or their future.","","","",25,1,5,"4",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,61.313,114.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",5,4.33333333333333,5,6,4.33333333333333,NA,NA,NA,"AIC_AI_Summary","Abortion",1,0,0,0,0,0,0,0,1,1,0,5,2,-0.666666666666667,4.33333333333333,61.313,114.619
635,1,1,1,5,3,3,5,5,2,3,4,1,4,5,1,5,5,6,5,5,1,4,5,6,5,6,"",NA,NA,NA,NA,NA,"I personally dont think that vaccines should have mandates in the US, because many people may have some reaction to the vaccine.",2,4,2,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","I dont think there should be mandates on vaccines for many reasons, for health, mental, realigous, and personal reasons. When you put a mandate onto jobs/schools, people are there made to tell about their personal lives. Someone may not get a vaccine because they are currently on medication that can mess with it, but if they tell people then they feel less of a person. Some people may not have a vaccine due to religous backgrounds, and when forced to speak them, they feel uncomfortable. Some vaccines can also just not agree with someones chemical makeup, which can cause them to have issues in the future. If people want to take a vaccine, then they can but not be allowed to force someone else to take them","","",49,1,3,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.907,177.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",3.66666666666667,2.66666666666667,5.33333333333333,5,NA,2.66666666666667,NA,NA,"Control","Vaccine Mandates",0,0,2,3,0,0,0,0,5,3,2,4.5,3,0,4.33333333333333,23.907,177.756
661,1,1,2,2,2,2,5,2,1,6,6,6,5,5,1,5,6,6,3,5,1,2,6,6,5,5,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"yes because sick people need the care",6,6,6,"",NA,NA,NA,NA,NA,NA,"","","yes because people cant afford the medical bills and prescriptions that come with their pain or sickness, i think it will be useful and encouraging for people in medical professions to step forward and help the suffering.
people will be saved and children as well.","",47,1,5,"2",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,"uh_control",2,6,5.66666666666667,4.66666666666667,NA,NA,6,NA,"Control","Universal Healthcare",0,0,0,0,0,0,0,0,0,0,0,4,2,0.333333333333333,6,0,0
544,1,1,1,5,5,5,5,4,2,4,4,4,4,4,1,6,6,6,6,6,1,3,5,6,5,3,"Yes, I strongly think that abortion should be legal in the United States for a variety of reasons one being that women will potentially end up with traumatizing results of trying to obtain one illegally among others, but at the very base of it, I don't think the government has the right to tell a woman (or anyone) what they can and can't do with their own body. ",5,5,5,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"I don't think the government should be allowed to tell a woman (or anyone) what they can do with their own body. This is especially pertinent in the reproductive topic. No one should be forced to carry a child if they don't want to or can't, for whatever reason. ","","","",46,2,2,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,8.183,8.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_control",5,4,6,4.66666666666667,5,NA,NA,NA,"Control","Abortion",0,0,0,0,0,0,0,0,0,0,0,4.5,1,0,5,8.183,8.183
1491,1,1,2,1,1,1,6,6,2,4,3,3,3,6,1,6,6,6,6,6,1,1,1,6,4,5,"",NA,NA,NA,NA,NA,"Vaccine mandates strip Americans of their basic freedoms without ensuring there is zero risk of injury or death.",4,3,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","The chief issue discussed by public health experts regarding vaccine mandates is herd immunity. Vulnerable people that cannot be vaccinated benefit greatly from herd immunity, and this fact cannot be ignored for the sake of public health. However, personal freedom and religious liberties cannot be discarded for safety except in few instances such as public school attendance. People who seek exemption from vaccine mandates could face religious discrimination. The COVID-19 vaccine mandates demonstrated how far special interest groups will go to exert control over the average citizen. The vaccines didn't prevent the spread of the virus, yet people were force to comply or be terminated. 

No one should be threatened with termination for refusing to allow substances to be injected into their body. The vaccine producers were granted immunity, so they wouldn't be held accountable for consequences of injury or death. Imagine not being able to seek justice against a multi-billion dollar pharmaceutical company that caused you irreversible damage! Your body is not a car! You only get one, and the powers that be should not be able to threaten your livelihood to push their own agenda. 

Personally, I agree with taking vaccines. However, I weighed the risk for myself alone - not for myself and my community.","","",37,2,5,"2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.839,164.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",1,3.33333333333333,6,2.66666666666667,NA,2.66666666666667,NA,NA,"Control","Vaccine Mandates",0,0,3,4,0,0,0,0,7,4,3,4.5,1,0.666666666666667,4.33333333333333,18.839,164.189
673,1,1,1,6,6,6,6,5,1,6,6,4,6,5,1,6,6,6,6,6,1,5,5,6,6,5,"",NA,NA,NA,5,2,"",NA,NA,NA,"",NA,NA,NA,"Absolutely.  The number of deaths due to firearms in the US is out of control, especially when compared to other first-world nations.  ",5,6,6,5,4,2,"","","","Absolutely.  The amount of firearm deaths in the US is out of control, especially compared to other first-world nations.  Over the last twenty-five years, there have been almost a million gun-related deaths in the US alone.  The Second Amendment was written in a time of slow-loading single-shot firearms.  It is utterly irrelevant to the modern world with rapid-firing and reloading weapons.",48,1,4,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.978,156.5,NA,NA,NA,NA,"firearm_pro",6,5.33333333333333,6,5.33333333333333,NA,NA,NA,5.66666666666667,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,4,0,4,4,0,5.5,3,0.333333333333334,5.66666666666667,29.978,156.5
635,1,1,1,4,4,4,4,4,1,6,6,6,6,4,1,6,6,6,5,3,1,6,6,6,6,2,"",NA,NA,NA,5,5,"",NA,NA,NA,"",NA,NA,NA,"It should be stricter because too many crimes and deaths are linked to wasy access of guns.",6,6,6,5,4,2,"","","","I believe in strict gun control and i do not believe it is against the second amendment. I think the 2nd amendement is being misunderstood. I don't think it gives every citixen to arm themselves but gives the local authorities the right to arm people in the face of tyranny and your neighbor.",71,1,5,"1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.491,150.116,NA,NA,NA,NA,"firearm_pro",4,6,6,6,NA,NA,NA,6,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,1,4,5,1,4,4,1,0,6,43.491,150.116
462,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,5,4,1,6,6,6,6,5,"",NA,NA,NA,5,3,"",NA,NA,NA,"The US should absolutely have a universal healthcare system.
",6,6,6,"",NA,NA,NA,4,4,1,"","","The United States should have universal health care. Having health care tied to jobs hurts many people, particulary those that are low-income. People have to decide between life-saving medicine or paying their bills. This should not be a scenario that happens in one of the most wealthy nations in the world. We need to take care of all Americans.","",38,2,6,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,166.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",6,6,6,6,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,4,2,0,0,6,4,2,4.5,3,0,6,5.5,166.534
1238,1,1,1,6,6,6,6,6,1,6,6,6,5,6,1,6,6,6,6,6,2,1,6,6,6,6,"",NA,NA,NA,6,3,"",NA,NA,NA,"Yes they should. A universal healthcare system is already what we pay for in our taxes but the money is spent on other programs that are less important. The money is already there so it's just a matter of redirecting it into something that actually matters. There is no bigger cause than saving lives which means this should always be a priority.",6,6,6,"",NA,NA,NA,6,6,2,"","","Yes. Universal healthcare is crucial in maintaining a healthy population. This translates into benefits like low mortality rates which also benefit the economy since people ae alive and active. It also reduces the level of inequality in the country and reduces the toxic grip that pharmaceutical and private health companies have had on people for ages.","",61,2,6,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",6,6,6,4.33333333333333,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0
983,1,1,2,1,1,1,5,5,1,5,3,3,3,5,2,1,1,2,5,6,2,1,2,2,5,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"No, stricter regulations take guns out of the hands of innocent people where they cannot protect themselves against criminals.",1,2,2,NA,NA,NA,"","","","Although it sounds simplistic, the truest phrase I've ever heard about the regulation of firearms is ""if guns are outlawed, only outlaws will have guns"".  Requiring all US citizens to get a police permit before they can buy a firearm sounds good on paper.  But, this would take enormous effort and financial resources to maintain a sufficient database of permits and the types of guns each person owned.  The database would also need to be updated every time a citizen sold, traded or disposed of a gun or when the citizen changed residences.  After all this work, it would not change guns in the hands of criminals.  Criminals aren't going to voluntarily get a police permit and then use the weapon to shoot or kill another person.  The Second Amendment exists for a reason. So, US citizens can defend themselves and their families against violence.  The forefathers were bold,  visionary and of sound mind.",53,2,5,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.223,174.871,"firearm_control",1,3.66666666666667,1.33333333333333,1.66666666666667,NA,NA,NA,1.66666666666667,"Control","Firearm Regulations",0,0,0,0,0,0,0,2,2,2,0,5.5,3,0,5.33333333333333,48.223,174.871
